businessID,businessName,sector,isVerified,trustScore,totalSubmissions,qfintrustComposite,registrationDate,readinessScore,readinessTier,esgComposite,esgTier,creditScore,loanDecision
SME_00412,Smart Warehousing Partners,Logistics,True,50,0,0,2026-06-10T07:09:36,46.92,C,68.28,B,670,APPROVE
SME_00413,Rapid HomeGoods Ventures,Retail,True,50,0,0,2026-06-10T07:09:36,70.19,A,79.72,A,730,APPROVE
SME_00414,Vertex Garments Solutions,Textile,False,50,0,0,2026-06-10T07:09:36,65.0,B,66.17,B,637,CONDITIONAL REVIEW
SME_00415,Golden HomeGoods Ventures,Retail,True,50,0,0,2026-06-10T07:09:36,56.69,B,74.18,A,673,APPROVE
SME_00416,Smart Packaging Solutions,Manufacturing,True,50,0,0,2026-06-10T07:09:36,73.99,A,72.42,A,715,APPROVE
SME_00417,Vertex Electronics Traders,Retail,False,50,0,0,2026-06-10T07:09:36,42.37,C,43.24,C,487,FRAUD REVIEW
SME_00418,Future SMEFinance Digital,FinTech,True,50,0,0,2026-06-10T07:09:36,80.57,A,84.44,A,782,APPROVE
SME_00419,Secure Packaging Works,Manufacturing,True,50,0,0,2026-06-10T07:09:36,64.66,B,79.79,A,768,APPROVE
SME_00420,Green Accessories Solutions,Textile,False,50,0,0,2026-06-10T07:09:36,50.63,B,59.49,B,639,FRAUD REVIEW
SME_00421,Alpha Warehousing Foods,Logistics,True,50,0,0,2026-06-10T07:09:36,60.71,B,65.84,B,662,APPROVE
SME_00422,Prime Electronics Hub,Retail,False,50,0,0,2026-06-10T07:09:36,54.15,B,68.83,B,616,CONDITIONAL REVIEW
SME_00423,Fresh Fashion Care,Retail,True,50,0,0,2026-06-10T07:09:36,73.84,A,78.15,A,726,APPROVE
SME_00424,Secure Fashion Partners,Retail,False,50,0,0,2026-06-10T07:09:36,31.46,C,40.7,C,457,FRAUD REVIEW
SME_00425,Fresh SupplyChain Ventures,Logistics,False,50,0,0,2026-06-10T07:09:36,35.59,C,47.86,C,517,REJECT
SME_00426,Golden AccountingTech Mart,FinTech,True,50,0,0,2026-06-10T07:09:37,67.84,B,69.91,B,728,APPROVE
SME_00427,Vertex Plastic Textiles,Manufacturing,False,50,0,0,2026-06-10T07:09:37,48.11,C,57.08,B,596,CONDITIONAL REVIEW
SME_00428,Blue SMEFinance Studio,FinTech,True,50,0,0,2026-06-10T07:09:37,78.9,A,76.29,A,760,APPROVE
SME_00429,Future Fashion Agro,Retail,False,50,0,0,2026-06-10T07:09:37,64.4,B,56.08,B,565,CONDITIONAL REVIEW
SME_00430,Golden AccountingTech Digital,FinTech,True,50,0,0,2026-06-10T07:09:37,58.04,B,71.9,A,737,APPROVE
SME_00431,Urban Garments Foods,Textile,False,50,0,0,2026-06-10T07:09:37,33.43,C,45.96,C,511,FRAUD REVIEW
SME_00432,Alpha SMEFinance Mart,FinTech,True,50,0,0,2026-06-10T07:09:37,66.23,B,81.12,A,793,APPROVE
SME_00433,Bright Diagnostics Textiles,Healthcare,False,50,0,0,2026-06-10T07:09:37,54.59,B,66.42,B,642,CONDITIONAL REVIEW
SME_00434,Prime SMEFinance Digital,FinTech,True,50,0,0,2026-06-10T07:09:37,70.17,A,75.51,A,762,APPROVE
SME_00435,Golden Grocery Logistics,Retail,False,50,0,0,2026-06-10T07:09:37,39.57,C,61.83,B,612,FRAUD REVIEW
SME_00436,Blue Packaging Mart,Manufacturing,True,50,0,0,2026-06-10T07:09:37,78.05,A,89.41,A,787,APPROVE
SME_00437,Fresh HomeGoods Mart,Retail,False,50,0,0,2026-06-10T07:09:37,22.37,D,41.15,C,447,FRAUD REVIEW
SME_00438,Prime Beverage Ventures,Food,False,50,0,0,2026-06-10T07:09:37,62.02,B,66.03,B,592,CONDITIONAL REVIEW
SME_00439,Prime Diagnostics Solutions,Healthcare,False,50,0,0,2026-06-10T07:09:37,46.96,C,59.96,B,631,CONDITIONAL REVIEW
SME_00440,Urban SupplyChain Agro,Logistics,False,50,0,0,2026-06-10T07:09:37,42.53,C,52.22,B,588,CONDITIONAL REVIEW
SME_00441,Smart Accessories Enterprises,Textile,False,50,0,0,2026-06-10T07:09:37,46.28,C,59.9,B,596,CONDITIONAL REVIEW
SME_00442,Rapid Grocery Mart,Retail,True,50,0,0,2026-06-10T07:09:37,56.84,B,70.66,A,658,APPROVE
SME_00443,Ever Diagnostics Ventures,Healthcare,False,50,0,0,2026-06-10T07:09:37,59.84,B,60.94,B,639,CONDITIONAL REVIEW
SME_00444,Trust MetalWorks Traders,Manufacturing,False,50,0,0,2026-06-10T07:09:37,52.59,B,56.99,B,623,CONDITIONAL REVIEW
SME_00445,Vertex Packaging Hub,Manufacturing,True,50,0,0,2026-06-10T07:09:37,77.0,A,75.7,A,705,APPROVE
SME_00446,Fresh Diagnostics Ventures,Healthcare,True,50,0,0,2026-06-10T07:09:37,80.84,A,82.07,A,747,APPROVE
SME_00447,Rapid Dyeing Logistics,Textile,False,50,0,0,2026-06-10T07:09:37,35.92,C,50.04,B,526,FRAUD REVIEW
SME_00448,Urban SupplyChain Care,Logistics,False,50,0,0,2026-06-10T07:09:37,73.16,A,66.6,B,626,FRAUD REVIEW
SME_00449,Nova Fashion Agro,Retail,True,50,0,0,2026-06-10T07:09:37,75.96,A,80.72,A,732,APPROVE
SME_00450,Golden FleetServices Textiles,Logistics,True,50,0,0,2026-06-10T07:09:37,63.72,B,70.52,A,674,APPROVE
SME_00451,Smart Electronics Textiles,Retail,True,50,0,0,2026-06-10T07:09:37,74.06,A,80.06,A,693,APPROVE
SME_00452,Urban Dyeing Care,Textile,False,50,0,0,2026-06-10T07:09:37,31.0,C,41.59,C,492,REJECT
SME_00453,Future Pharmacy Solutions,Healthcare,False,50,0,0,2026-06-10T07:09:37,50.82,B,55.94,B,639,FRAUD REVIEW
SME_00454,Future MetalWorks Logistics,Manufacturing,False,50,0,0,2026-06-10T07:09:37,59.18,B,73.7,A,728,FRAUD REVIEW
SME_00455,Blue Fashion Digital,Retail,False,50,0,0,2026-06-10T07:09:37,73.11,A,70.69,A,650,CONDITIONAL REVIEW
SME_00456,Nova Plastic Partners,Manufacturing,True,50,0,0,2026-06-10T07:09:37,78.59,A,75.73,A,733,APPROVE
SME_00457,Urban Fabric Hub,Textile,False,50,0,0,2026-06-10T07:09:37,55.26,B,66.84,B,613,CONDITIONAL REVIEW
SME_00458,Fresh Restaurant Hub,Food,True,50,0,0,2026-06-10T07:09:37,80.26,A,77.97,A,715,APPROVE
SME_00459,Blue SMEFinance Care,FinTech,True,50,0,0,2026-06-10T07:09:38,48.01,C,67.5,B,678,APPROVE
SME_00460,Fresh Warehousing Enterprises,Logistics,False,50,0,0,2026-06-10T07:09:38,51.03,B,62.03,B,568,CONDITIONAL REVIEW
SME_00461,Secure Warehousing Mart,Logistics,False,50,0,0,2026-06-10T07:09:38,62.12,B,62.99,B,591,CONDITIONAL REVIEW
SME_00462,Nova Fashion Textiles,Retail,False,50,0,0,2026-06-10T07:09:38,51.04,B,67.33,B,645,CONDITIONAL REVIEW
SME_00463,Fresh Accessories Textiles,Textile,False,50,0,0,2026-06-10T07:09:38,37.27,C,48.7,C,532,CONDITIONAL REVIEW
SME_00464,Golden Packaging Care,Manufacturing,True,50,0,0,2026-06-10T07:09:38,75.4,A,82.22,A,729,APPROVE
SME_00465,Smart FleetServices Agro,Logistics,True,50,0,0,2026-06-10T07:09:38,66.78,B,84.48,A,769,APPROVE
SME_00466,Secure HealthServices Solutions,Healthcare,True,50,0,0,2026-06-10T07:09:38,57.8,B,74.81,A,714,APPROVE
SME_00467,Vertex SupplyChain Studio,Logistics,True,50,0,0,2026-06-10T07:09:38,78.58,A,84.83,A,775,APPROVE
SME_00468,Vertex Garments Hub,Textile,True,50,0,0,2026-06-10T07:09:38,80.43,A,77.89,A,715,APPROVE
SME_00469,Urban Electronics Partners,Retail,True,50,0,0,2026-06-10T07:09:38,57.51,B,68.83,B,682,APPROVE
SME_00470,Smart Beverage Textiles,Food,False,50,0,0,2026-06-10T07:09:38,39.73,C,54.23,B,539,FRAUD REVIEW
SME_00471,Rapid DairySupport Logistics,AgriTech,True,50,0,0,2026-06-10T07:09:38,62.06,B,81.83,A,706,APPROVE
SME_00472,Secure Bakery Agro,Food,False,50,0,0,2026-06-10T07:09:38,24.82,D,35.7,C,428,FRAUD REVIEW
SME_00473,Prime HomeGoods Agro,Retail,True,50,0,0,2026-06-10T07:09:38,69.19,B,73.53,A,718,APPROVE
SME_00474,Ever HomeGoods Enterprises,Retail,True,50,0,0,2026-06-10T07:09:38,51.5,B,76.16,A,723,APPROVE
SME_00475,Blue LightManufacturing Digital,Manufacturing,False,50,0,0,2026-06-10T07:09:38,39.14,C,54.29,B,565,FRAUD REVIEW
SME_00476,Trust MetalWorks Partners,Manufacturing,False,50,0,0,2026-06-10T07:09:38,46.49,C,60.55,B,631,CONDITIONAL REVIEW
SME_00477,Green ProcessedFood Digital,Food,False,50,0,0,2026-06-10T07:09:38,56.01,B,64.72,B,622,CONDITIONAL REVIEW
SME_00478,Smart SupplyChain Care,Logistics,False,50,0,0,2026-06-10T07:09:38,46.39,C,65.02,B,641,CONDITIONAL REVIEW
SME_00479,Secure SupplyChain Hub,Logistics,True,50,0,0,2026-06-10T07:09:38,64.14,B,70.78,A,695,APPROVE
SME_00480,Secure Restaurant Traders,Food,False,50,0,0,2026-06-10T07:09:38,65.63,B,60.37,B,564,CONDITIONAL REVIEW
SME_00481,Smart DairySupport Logistics,AgriTech,False,50,0,0,2026-06-10T07:09:38,40.02,C,53.2,B,536,CONDITIONAL REVIEW
SME_00482,Fresh Plastic Partners,Manufacturing,False,50,0,0,2026-06-10T07:09:38,54.65,B,64.84,B,639,CONDITIONAL REVIEW
SME_00483,Green FleetServices Works,Logistics,True,50,0,0,2026-06-10T07:09:38,56.15,B,73.17,A,676,APPROVE
SME_00484,Bright DairySupport Hub,AgriTech,True,50,0,0,2026-06-10T07:09:38,80.44,A,78.93,A,721,APPROVE
SME_00485,Nova HomeGoods Traders,Retail,True,50,0,0,2026-06-10T07:09:38,50.82,B,70.58,A,673,APPROVE
SME_00486,Prime Bakery Traders,Food,False,50,0,0,2026-06-10T07:09:38,45.73,C,53.69,B,588,CONDITIONAL REVIEW
SME_00487,Vertex Beverage Mart,Food,False,50,0,0,2026-06-10T07:09:38,51.03,B,61.05,B,651,CONDITIONAL REVIEW
SME_00488,Ever MetalWorks Traders,Manufacturing,False,50,0,0,2026-06-10T07:09:38,52.28,B,63.19,B,644,FRAUD REVIEW
SME_00489,Green SupplyChain Enterprises,Logistics,False,50,0,0,2026-06-10T07:09:38,43.36,C,53.8,B,503,FRAUD REVIEW
SME_00490,Secure Restaurant Mart,Food,False,50,0,0,2026-06-10T07:09:38,40.31,C,57.44,B,554,CONDITIONAL REVIEW
SME_00491,Fresh HealthServices Partners,Healthcare,True,50,0,0,2026-06-10T07:09:38,74.8,A,76.55,A,719,APPROVE
SME_00492,Vertex Warehousing Works,Logistics,True,50,0,0,2026-06-10T07:09:38,59.47,B,79.32,A,726,APPROVE
SME_00493,Ever Delivery Solutions,Logistics,False,50,0,0,2026-06-10T07:09:39,64.06,B,73.33,A,646,CONDITIONAL REVIEW
SME_00494,Trust DairySupport Enterprises,AgriTech,False,50,0,0,2026-06-10T07:09:39,46.77,C,51.12,B,531,FRAUD REVIEW
SME_00495,Green Payments Textiles,FinTech,False,50,0,0,2026-06-10T07:09:39,59.32,B,62.13,B,665,FRAUD REVIEW
SME_00496,Rapid Bakery Hub,Food,True,50,0,0,2026-06-10T07:09:39,76.63,A,76.46,A,719,APPROVE
SME_00497,Nova Beverage Agro,Food,False,50,0,0,2026-06-10T07:09:39,52.14,B,61.68,B,624,FRAUD REVIEW
SME_00498,Urban Warehousing Partners,Logistics,False,50,0,0,2026-06-10T07:09:39,54.11,B,64.5,B,650,FRAUD REVIEW
SME_00499,Prime DairySupport Works,AgriTech,False,50,0,0,2026-06-10T07:09:39,64.27,B,63.95,B,599,CONDITIONAL REVIEW
SME_00500,Trust Restaurant Solutions,Food,True,50,0,0,2026-06-10T07:09:39,58.88,B,64.31,B,674,APPROVE
SME_00501,Prime Clinic Works,Healthcare,True,50,0,0,2026-06-10T07:09:39,55.67,B,64.21,B,717,APPROVE
SME_00502,Golden Dyeing Enterprises,Textile,False,50,0,0,2026-06-10T07:09:39,68.11,B,63.76,B,563,CONDITIONAL REVIEW
SME_00503,Vertex Accessories Hub,Textile,False,50,0,0,2026-06-10T07:09:39,34.69,C,52.45,B,500,REJECT
SME_00504,Secure ProcessedFood Mart,Food,False,50,0,0,2026-06-10T07:09:39,52.6,B,56.51,B,572,CONDITIONAL REVIEW
SME_00505,Rapid Restaurant Studio,Food,False,50,0,0,2026-06-10T07:09:39,52.86,B,62.87,B,609,CONDITIONAL REVIEW
SME_00506,Smart SMEFinance Solutions,FinTech,True,50,0,0,2026-06-10T07:09:39,55.51,B,61.95,B,671,APPROVE
SME_00507,Trust ColdStorage Studio,AgriTech,True,50,0,0,2026-06-10T07:09:39,76.49,A,75.63,A,698,APPROVE
SME_00508,Future LendingTech Mart,FinTech,False,50,0,0,2026-06-10T07:09:39,61.21,B,68.56,B,721,FRAUD REVIEW
SME_00509,Smart Beverage Traders,Food,False,50,0,0,2026-06-10T07:09:39,31.66,C,49.23,C,517,REJECT
SME_00510,Secure Grocery Traders,Retail,True,50,0,0,2026-06-10T07:09:39,70.03,A,84.16,A,794,APPROVE
SME_00511,Secure HomeGoods Ventures,Retail,False,50,0,0,2026-06-10T07:09:39,47.93,C,60.89,B,612,FRAUD REVIEW
SME_00512,Trust LendingTech Hub,FinTech,True,50,0,0,2026-06-10T07:09:39,57.56,B,70.02,A,691,APPROVE
SME_00513,Rapid Fashion Mart,Retail,False,50,0,0,2026-06-10T07:09:39,58.61,B,64.93,B,622,CONDITIONAL REVIEW
SME_00514,Urban Packaging Logistics,Manufacturing,True,50,0,0,2026-06-10T07:09:39,50.57,B,66.31,B,662,APPROVE
SME_00515,Secure AgroProcessing Solutions,AgriTech,False,50,0,0,2026-06-10T07:09:39,44.66,C,51.44,B,569,CONDITIONAL REVIEW
SME_00516,Vertex LightManufacturing Foods,Manufacturing,True,50,0,0,2026-06-10T07:09:39,60.44,B,63.4,B,663,APPROVE
SME_00517,Smart ColdStorage Studio,AgriTech,False,50,0,0,2026-06-10T07:09:39,50.08,B,51.9,B,620,CONDITIONAL REVIEW
SME_00518,Alpha Diagnostics Traders,Healthcare,True,50,0,0,2026-06-10T07:09:39,64.69,B,82.46,A,780,APPROVE
SME_00519,Vertex Fashion Partners,Retail,False,50,0,0,2026-06-10T07:09:39,65.62,B,65.82,B,619,CONDITIONAL REVIEW
SME_00520,Blue Payments Studio,FinTech,True,50,0,0,2026-06-10T07:09:39,80.07,A,79.98,A,776,APPROVE
SME_00521,Golden Garments Logistics,Textile,False,50,0,0,2026-06-10T07:09:39,42.66,C,49.34,C,513,REJECT
SME_00522,Smart FarmInputs Hub,AgriTech,True,50,0,0,2026-06-10T07:09:39,57.64,B,67.98,B,679,APPROVE
SME_00523,Rapid Electronics Partners,Retail,False,50,0,0,2026-06-10T07:09:39,55.28,B,57.66,B,575,CONDITIONAL REVIEW
SME_00524,Rapid Delivery Works,Logistics,False,50,0,0,2026-06-10T07:09:39,64.85,B,65.86,B,639,CONDITIONAL REVIEW
SME_00525,Green Electronics Hub,Retail,False,50,0,0,2026-06-10T07:09:39,44.02,C,51.33,B,556,CONDITIONAL REVIEW
SME_00526,Nova FarmInputs Works,AgriTech,True,50,0,0,2026-06-10T07:09:40,68.76,B,71.86,A,667,APPROVE
SME_00527,Prime Fabric Solutions,Textile,False,50,0,0,2026-06-10T07:09:40,43.6,C,58.2,B,546,CONDITIONAL REVIEW
SME_00528,Green Accessories Textiles,Textile,False,50,0,0,2026-06-10T07:09:40,52.41,B,62.77,B,594,CONDITIONAL REVIEW
SME_00529,Fresh Payments Works,FinTech,True,50,0,0,2026-06-10T07:09:40,82.23,A,80.2,A,768,APPROVE
SME_00530,Blue FarmInputs Foods,AgriTech,False,50,0,0,2026-06-10T07:09:40,52.91,B,59.16,B,586,CONDITIONAL REVIEW
SME_00531,Green HealthServices Ventures,Healthcare,False,50,0,0,2026-06-10T07:09:40,50.13,B,66.17,B,686,FRAUD REVIEW
SME_00532,Bright Pharmacy Solutions,Healthcare,True,50,0,0,2026-06-10T07:09:40,71.12,A,78.5,A,749,APPROVE
SME_00533,Urban ColdStorage Agro,AgriTech,False,50,0,0,2026-06-10T07:09:40,38.23,C,47.12,C,511,REJECT
SME_00534,Golden Warehousing Solutions,Logistics,False,50,0,0,2026-06-10T07:09:40,37.42,C,48.47,C,504,REJECT
SME_00535,Blue Fashion Textiles,Retail,False,50,0,0,2026-06-10T07:09:40,43.39,C,54.09,B,575,CONDITIONAL REVIEW
SME_00536,Smart Plastic Care,Manufacturing,False,50,0,0,2026-06-10T07:09:40,45.73,C,58.3,B,582,CONDITIONAL REVIEW
SME_00537,Fresh ProcessedFood Traders,Food,False,50,0,0,2026-06-10T07:09:40,45.11,C,53.75,B,592,CONDITIONAL REVIEW
SME_00538,Prime Fashion Care,Retail,False,50,0,0,2026-06-10T07:09:40,38.75,C,48.74,C,472,REJECT
SME_00539,Fresh Fashion Works,Retail,False,50,0,0,2026-06-10T07:09:40,44.27,C,54.88,B,555,CONDITIONAL REVIEW
SME_00540,Bright LendingTech Ventures,FinTech,False,50,0,0,2026-06-10T07:09:40,56.44,B,54.39,B,619,CONDITIONAL REVIEW
SME_00541,Secure Accessories Hub,Textile,False,50,0,0,2026-06-10T07:09:40,29.81,D,44.57,C,486,REJECT
SME_00542,Trust Beverage Care,Food,True,50,0,0,2026-06-10T07:09:40,67.78,B,87.69,A,801,APPROVE
SME_00543,Rapid AccountingTech Agro,FinTech,True,50,0,0,2026-06-10T07:09:40,73.34,A,86.6,A,813,APPROVE
SME_00544,Nova Garments Hub,Textile,False,50,0,0,2026-06-10T07:09:40,56.38,B,55.17,B,535,CONDITIONAL REVIEW
SME_00545,Rapid Electronics Works,Retail,False,50,0,0,2026-06-10T07:09:40,36.68,C,38.07,C,479,FRAUD REVIEW
SME_00546,Secure Bakery Enterprises,Food,False,50,0,0,2026-06-10T07:09:40,73.44,A,69.91,B,656,CONDITIONAL REVIEW
SME_00547,Smart ColdStorage Agro,AgriTech,False,50,0,0,2026-06-10T07:09:40,48.49,C,62.68,B,626,CONDITIONAL REVIEW
SME_00548,Ever Fashion Traders,Retail,True,50,0,0,2026-06-10T07:09:40,54.21,B,83.42,A,738,APPROVE
SME_00549,Smart Clinic Solutions,Healthcare,True,50,0,0,2026-06-10T07:09:40,57.9,B,70.56,A,739,APPROVE
SME_00550,Future ProcessedFood Logistics,Food,False,50,0,0,2026-06-10T07:09:40,50.33,B,62.36,B,622,FRAUD REVIEW
SME_00551,Green Beverage Works,Food,True,50,0,0,2026-06-10T07:09:40,61.85,B,78.73,A,760,APPROVE
SME_00552,Green Grocery Textiles,Retail,False,50,0,0,2026-06-10T07:09:40,40.28,C,54.97,B,569,CONDITIONAL REVIEW
SME_00553,Future LightManufacturing Hub,Manufacturing,True,50,0,0,2026-06-10T07:09:40,50.29,B,67.81,B,679,APPROVE
SME_00554,Smart Dyeing Traders,Textile,False,50,0,0,2026-06-10T07:09:40,42.27,C,60.99,B,544,CONDITIONAL REVIEW
SME_00555,Ever Fashion Partners,Retail,True,50,0,0,2026-06-10T07:09:40,52.98,B,63.04,B,675,APPROVE
SME_00556,Vertex Packaging Logistics,Manufacturing,True,50,0,0,2026-06-10T07:09:40,65.91,B,77.1,A,742,APPROVE
SME_00557,Urban Packaging Solutions,Manufacturing,False,50,0,0,2026-06-10T07:09:40,37.4,C,55.44,B,591,FRAUD REVIEW
SME_00558,Nova Bakery Logistics,Food,False,50,0,0,2026-06-10T07:09:41,39.67,C,46.38,C,515,REJECT
SME_00559,Urban SupplyChain Partners,Logistics,True,50,0,0,2026-06-10T07:09:41,79.03,A,71.23,A,724,APPROVE
SME_00560,Golden ProcessedFood Partners,Food,False,50,0,0,2026-06-10T07:09:41,42.77,C,47.63,C,529,FRAUD REVIEW
SME_00561,Blue HomeGoods Works,Retail,False,50,0,0,2026-06-10T07:09:41,54.7,B,59.01,B,551,CONDITIONAL REVIEW
SME_00562,Blue Plastic Digital,Manufacturing,False,50,0,0,2026-06-10T07:09:41,55.71,B,60.82,B,639,CONDITIONAL REVIEW
SME_00563,Fresh SMEFinance Foods,FinTech,True,50,0,0,2026-06-10T07:09:41,65.87,B,70.09,A,724,APPROVE
SME_00564,Rapid Warehousing Studio,Logistics,False,50,0,0,2026-06-10T07:09:41,40.23,C,57.79,B,625,FRAUD REVIEW
SME_00565,Nova FleetServices Solutions,Logistics,True,50,0,0,2026-06-10T07:09:41,56.78,B,59.47,B,662,APPROVE
SME_00566,Green SupplyChain Textiles,Logistics,True,50,0,0,2026-06-10T07:09:41,54.28,B,74.41,A,738,APPROVE
SME_00567,Alpha HealthServices Logistics,Healthcare,True,50,0,0,2026-06-10T07:09:41,76.53,A,85.82,A,804,APPROVE
SME_00568,Ever HomeGoods Mart,Retail,False,50,0,0,2026-06-10T07:09:41,44.64,C,63.13,B,621,CONDITIONAL REVIEW
SME_00569,Trust ColdStorage Agro,AgriTech,False,50,0,0,2026-06-10T07:09:41,75.77,A,69.47,B,598,CONDITIONAL REVIEW
SME_00570,Secure ProcessedFood Solutions,Food,False,50,0,0,2026-06-10T07:09:41,42.52,C,59.26,B,586,CONDITIONAL REVIEW
SME_00571,Blue FarmInputs Enterprises,AgriTech,False,50,0,0,2026-06-10T07:09:41,61.77,B,68.11,B,646,CONDITIONAL REVIEW
SME_00572,Rapid Payments Studio,FinTech,True,50,0,0,2026-06-10T07:09:41,77.14,A,84.78,A,802,APPROVE
SME_00573,Green ProcessedFood Traders,Food,False,50,0,0,2026-06-10T07:09:41,59.33,B,68.05,B,649,CONDITIONAL REVIEW
SME_00574,Alpha HealthServices Ventures,Healthcare,True,50,0,0,2026-06-10T07:09:41,52.69,B,67.27,B,704,APPROVE
SME_00575,Ever Fabric Agro,Textile,True,50,0,0,2026-06-10T07:09:41,62.69,B,72.46,A,681,APPROVE
SME_00576,Urban Beverage Enterprises,Food,False,50,0,0,2026-06-10T07:09:41,30.72,C,43.68,C,475,REJECT
SME_00577,Ever Accessories Enterprises,Textile,False,50,0,0,2026-06-10T07:09:41,59.79,B,59.26,B,528,CONDITIONAL REVIEW
SME_00578,Fresh FleetServices Traders,Logistics,False,50,0,0,2026-06-10T07:09:41,66.55,B,66.74,B,616,CONDITIONAL REVIEW
SME_00579,Vertex Garments Care,Textile,False,50,0,0,2026-06-10T07:09:41,41.62,C,63.58,B,620,CONDITIONAL REVIEW
SME_00580,Urban DairySupport Enterprises,AgriTech,True,50,0,0,2026-06-10T07:09:41,79.07,A,81.87,A,755,APPROVE
SME_00581,Smart ProcessedFood Works,Food,False,50,0,0,2026-06-10T07:09:41,43.35,C,60.91,B,587,CONDITIONAL REVIEW
SME_00582,Trust Restaurant Works,Food,False,50,0,0,2026-06-10T07:09:41,53.77,B,60.98,B,612,CONDITIONAL REVIEW
SME_00583,Golden HomeGoods Ventures,Retail,False,50,0,0,2026-06-10T07:09:41,33.63,C,43.29,C,510,FRAUD REVIEW
SME_00584,Nova FarmInputs Foods,AgriTech,False,50,0,0,2026-06-10T07:09:41,38.26,C,49.11,C,521,FRAUD REVIEW
SME_00585,Secure Dyeing Studio,Textile,False,50,0,0,2026-06-10T07:09:41,42.7,C,65.6,B,643,CONDITIONAL REVIEW
SME_00586,Bright FleetServices Traders,Logistics,False,50,0,0,2026-06-10T07:09:41,44.84,C,52.75,B,543,CONDITIONAL REVIEW
SME_00587,Green MetalWorks Partners,Manufacturing,True,50,0,0,2026-06-10T07:09:41,75.92,A,73.49,A,697,APPROVE
SME_00588,Smart ColdStorage Digital,AgriTech,False,50,0,0,2026-06-10T07:09:41,53.48,B,67.01,B,629,CONDITIONAL REVIEW
SME_00589,Smart MetalWorks Works,Manufacturing,False,50,0,0,2026-06-10T07:09:41,49.94,C,62.97,B,653,FRAUD REVIEW
SME_00590,Future Fashion Studio,Retail,False,50,0,0,2026-06-10T07:09:41,74.79,A,72.16,A,637,CONDITIONAL REVIEW
SME_00591,Smart Fabric Agro,Textile,True,50,0,0,2026-06-10T07:09:42,61.31,B,68.58,B,667,APPROVE
SME_00592,Nova Bakery Solutions,Food,False,50,0,0,2026-06-10T07:09:42,49.6,C,53.68,B,506,FRAUD REVIEW
SME_00593,Future Plastic Care,Manufacturing,True,50,0,0,2026-06-10T07:09:42,58.76,B,84.51,A,762,APPROVE
SME_00594,Urban SupplyChain Ventures,Logistics,True,50,0,0,2026-06-10T07:09:42,55.17,B,73.07,A,720,APPROVE
SME_00595,Green HomeGoods Enterprises,Retail,False,50,0,0,2026-06-10T07:09:42,33.96,C,43.38,C,508,FRAUD REVIEW
SME_00596,Bright Plastic Traders,Manufacturing,False,50,0,0,2026-06-10T07:09:42,35.99,C,53.53,B,584,FRAUD REVIEW
SME_00597,Ever HealthServices Textiles,Healthcare,False,50,0,0,2026-06-10T07:09:42,50.62,B,57.23,B,670,FRAUD REVIEW
SME_00598,Vertex SupplyChain Ventures,Logistics,False,50,0,0,2026-06-10T07:09:42,69.53,B,58.32,B,563,CONDITIONAL REVIEW
SME_00599,Golden Accessories Digital,Textile,False,50,0,0,2026-06-10T07:09:42,68.4,B,71.96,A,646,CONDITIONAL REVIEW
SME_00600,Green Delivery Foods,Logistics,True,50,0,0,2026-06-10T07:09:42,67.56,B,66.8,B,672,APPROVE
SME_00601,Secure Bakery Hub,Food,False,50,0,0,2026-06-10T07:09:42,56.37,B,67.58,B,656,CONDITIONAL REVIEW
SME_00602,Vertex Pharmacy Agro,Healthcare,False,50,0,0,2026-06-10T07:09:42,53.16,B,70.65,A,730,FRAUD REVIEW
SME_00603,Vertex Fabric Agro,Textile,False,50,0,0,2026-06-10T07:09:42,45.06,C,50.75,B,534,CONDITIONAL REVIEW
SME_00604,Trust HealthServices Traders,Healthcare,False,50,0,0,2026-06-10T07:09:42,38.07,C,47.65,C,574,CONDITIONAL REVIEW
SME_00605,Trust Fabric Digital,Textile,False,50,0,0,2026-06-10T07:09:42,47.86,C,58.67,B,581,CONDITIONAL REVIEW
SME_00606,Future LendingTech Foods,FinTech,True,50,0,0,2026-06-10T07:09:42,70.41,A,77.16,A,757,APPROVE
SME_00607,Trust Dyeing Textiles,Textile,False,50,0,0,2026-06-10T07:09:42,72.48,A,64.01,B,608,CONDITIONAL REVIEW
SME_00608,Smart HomeGoods Ventures,Retail,True,50,0,0,2026-06-10T07:09:42,63.53,B,81.28,A,772,APPROVE
SME_00609,Nova Pharmacy Textiles,Healthcare,True,50,0,0,2026-06-10T07:09:42,63.87,B,75.87,A,762,APPROVE
SME_00610,Trust Beverage Mart,Food,False,50,0,0,2026-06-10T07:09:42,49.56,C,66.34,B,612,CONDITIONAL REVIEW
SME_00611,Green ProcessedFood Hub,Food,False,50,0,0,2026-06-10T07:09:42,40.18,C,50.8,B,506,FRAUD REVIEW
SME_00612,Golden FleetServices Logistics,Logistics,False,50,0,0,2026-06-10T07:09:42,39.7,C,54.86,B,545,CONDITIONAL REVIEW
SME_00613,Rapid Accessories Agro,Textile,False,50,0,0,2026-06-10T07:09:42,35.08,C,55.03,B,561,CONDITIONAL REVIEW
SME_00614,Trust Dyeing Traders,Textile,False,50,0,0,2026-06-10T07:09:42,31.29,C,49.58,C,508,REJECT
SME_00615,Urban MetalWorks Logistics,Manufacturing,False,50,0,0,2026-06-10T07:09:42,52.96,B,60.42,B,586,FRAUD REVIEW
